ts_event,open,high,low,close,volume
2022-07-19 23:45:00+00:00,1707.1,1707.1,1707.1,1707.1,5
2022-07-20 07:00:00+00:00,1704.0,1704.0,1704.0,1704.0,10
2022-07-20 07:45:00+00:00,1705.2,1705.2,1705.0,1705.0,20
2022-07-20 08:15:00+00:00,1704.0,1704.0,1704.0,1704.0,9
2022-07-20 10:30:00+00:00,1708.5,1708.5,1707.7,1707.7,40
2022-07-20 11:30:00+00:00,1703.5,1703.5,1703.5,1703.5,1
2022-07-20 12:30:00+00:00,1707.5,1707.5,1706.5,1706.5,20
2022-07-20 12:45:00+00:00,1706.5,1706.5,1706.5,1706.5,10
2022-07-20 13:45:00+00:00,1706.0,1706.0,1706.0,1706.0,10
2022-07-20 14:15:00+00:00,1705.7,1705.7,1705.4,1705.4,4
2022-07-21 06:45:00+00:00,1687.0,1687.0,1687.0,1687.0,10
2022-07-21 07:00:00+00:00,1686.0,1686.0,1684.0,1684.0,20
2022-07-21 07:30:00+00:00,1689.8,1689.9,1689.8,1689.9,10
2022-07-21 07:45:00+00:00,1687.0,1687.0,1687.0,1687.0,5
2022-07-21 08:30:00+00:00,1684.7,1684.7,1684.7,1684.7,10
2022-07-21 08:45:00+00:00,1683.1,1683.1,1683.1,1683.1,10
2022-07-21 09:00:00+00:00,1682.0,1682.0,1680.5,1680.7,30
2022-07-21 09:15:00+00:00,1682.5,1682.7,1682.5,1682.7,20
2022-07-21 09:45:00+00:00,1682.5,1682.5,1682.5,1682.5,10
2022-07-21 10:00:00+00:00,1680.5,1680.5,1679.8,1679.8,20
2022-07-21 10:30:00+00:00,1681.0,1681.0,1680.7,1680.7,20
2022-07-21 11:45:00+00:00,1680.5,1680.9,1680.5,1680.9,10
2022-07-21 14:30:00+00:00,1702.5,1702.5,1702.5,1702.5,1
2022-07-21 16:15:00+00:00,1709.7,1709.7,1709.7,1709.7,3
2022-07-21 19:30:00+00:00,1715.5,1715.5,1715.5,1715.5,3
2022-07-22 02:45:00+00:00,1713.3,1713.8,1713.0,1713.0,10
2022-07-22 10:00:00+00:00,1723.5,1723.5,1723.5,1723.5,10
2022-07-22 10:15:00+00:00,1721.5,1721.5,1721.5,1721.5,10
2022-07-22 14:00:00+00:00,1735.0,1735.0,1735.0,1735.0,30
2022-07-25 09:00:00+00:00,1727.0,1727.0,1727.0,1727.0,10
2022-07-25 09:30:00+00:00,1728.5,1729.0,1728.5,1729.0,30
2022-07-25 10:00:00+00:00,1732.0,1732.0,1732.0,1732.0,10
2022-07-25 11:15:00+00:00,1728.5,1728.5,1728.5,1728.5,10
2022-07-26 12:30:00+00:00,1718.0,1718.0,1718.0,1718.0,1
2022-07-28 00:00:00+00:00,1737.1,1738.1,1736.7,1737.0,74
2022-07-28 00:15:00+00:00,1737.0,1737.2,1735.1,1735.1,35
2022-07-28 00:30:00+00:00,1735.1,1735.8,1735.0,1735.4,43
2022-07-28 00:45:00+00:00,1735.2,1736.1,1734.4,1734.4,36
2022-07-28 01:00:00+00:00,1734.6,1736.8,1732.9,1736.6,92
2022-07-28 01:15:00+00:00,1736.9,1737.4,1735.9,1737.4,77
2022-07-28 01:30:00+00:00,1737.5,1740.0,1737.0,1738.0,226
2022-07-28 01:45:00+00:00,1738.1,1738.8,1736.3,1736.4,46
2022-07-28 02:00:00+00:00,1735.9,1736.5,1734.8,1735.3,51
2022-07-28 02:15:00+00:00,1735.2,1735.2,1732.0,1733.5,127
2022-07-28 02:30:00+00:00,1733.4,1734.9,1733.3,1734.5,70
2022-07-28 02:45:00+00:00,1733.8,1736.3,1733.8,1736.3,40
2022-07-28 03:00:00+00:00,1736.1,1737.3,1736.1,1736.3,126
2022-07-28 03:15:00+00:00,1735.9,1736.1,1735.4,1735.7,98
2022-07-28 03:30:00+00:00,1735.8,1735.8,1734.9,1735.0,154
2022-07-28 03:45:00+00:00,1735.0,1735.0,1734.5,1735.0,50
2022-07-28 04:00:00+00:00,1735.0,1735.4,1734.5,1734.5,8
2022-07-28 04:15:00+00:00,1734.6,1734.6,1734.0,1734.2,9
2022-07-28 04:30:00+00:00,1734.3,1735.1,1733.6,1734.3,49
2022-07-28 04:45:00+00:00,1734.5,1734.5,1733.6,1734.3,15
2022-07-28 05:00:00+00:00,1734.7,1734.8,1733.3,1734.4,47
2022-07-28 05:15:00+00:00,1734.6,1735.3,1734.6,1735.0,26
2022-07-28 05:30:00+00:00,1735.0,1735.8,1734.8,1735.7,59
2022-07-28 05:45:00+00:00,1735.8,1736.6,1735.8,1736.4,87
2022-07-28 06:00:00+00:00,1736.4,1736.9,1735.9,1736.3,91
2022-07-28 06:15:00+00:00,1736.8,1738.2,1736.7,1737.4,98
2022-07-28 06:30:00+00:00,1737.9,1739.2,1737.7,1738.5,113
2022-07-28 06:45:00+00:00,1738.6,1738.9,1737.8,1738.7,69
2022-07-28 07:00:00+00:00,1738.6,1743.2,1737.2,1740.9,643
2022-07-28 07:15:00+00:00,1741.9,1742.4,1737.5,1738.4,252
2022-07-28 07:30:00+00:00,1738.5,1739.3,1737.3,1737.6,125
2022-07-28 07:45:00+00:00,1737.8,1742.0,1737.6,1742.0,182
2022-07-28 08:00:00+00:00,1741.8,1746.7,1741.1,1745.5,449
2022-07-28 08:15:00+00:00,1745.4,1746.5,1744.2,1744.7,143
2022-07-28 08:30:00+00:00,1744.7,1744.7,1742.9,1743.8,129
2022-07-28 08:45:00+00:00,1743.1,1743.7,1741.9,1743.4,114
2022-07-28 09:00:00+00:00,1743.4,1744.2,1742.8,1743.9,102
2022-07-28 09:15:00+00:00,1743.9,1745.0,1743.4,1743.9,167
2022-07-28 09:30:00+00:00,1743.9,1744.7,1743.4,1743.7,198
2022-07-28 09:45:00+00:00,1743.8,1743.8,1739.0,1739.0,153
2022-07-28 10:00:00+00:00,1739.3,1740.5,1738.5,1739.3,151
2022-07-28 10:15:00+00:00,1739.3,1740.2,1737.8,1737.8,249
2022-07-28 10:30:00+00:00,1737.7,1739.3,1737.0,1738.0,98
2022-07-28 10:45:00+00:00,1737.1,1737.7,1735.5,1737.6,153
2022-07-28 11:00:00+00:00,1737.5,1737.7,1736.7,1737.0,154
2022-07-28 11:15:00+00:00,1736.9,1736.9,1735.1,1736.4,302
2022-07-28 11:30:00+00:00,1736.4,1737.3,1735.9,1736.9,128
2022-07-28 11:45:00+00:00,1737.1,1738.4,1737.0,1738.2,45
2022-07-28 12:00:00+00:00,1737.9,1739.1,1735.8,1735.8,89
2022-07-28 12:15:00+00:00,1736.0,1737.5,1733.6,1734.9,400
2022-07-28 12:30:00+00:00,1735.0,1746.1,1735.0,1746.1,1204
2022-07-28 12:45:00+00:00,1745.5,1747.7,1741.9,1742.5,432
2022-07-28 13:00:00+00:00,1742.4,1743.7,1738.5,1742.7,393
2022-07-28 13:15:00+00:00,1743.0,1751.3,1742.3,1749.8,728
2022-07-28 13:30:00+00:00,1749.9,1752.2,1747.3,1751.1,535
2022-07-28 13:45:00+00:00,1751.5,1751.5,1745.2,1748.6,828
2022-07-28 14:00:00+00:00,1748.7,1751.3,1746.7,1747.4,626
2022-07-28 14:15:00+00:00,1747.0,1747.9,1745.2,1747.2,241
2022-07-28 14:30:00+00:00,1747.2,1750.4,1746.8,1750.4,255
2022-07-28 14:45:00+00:00,1749.3,1753.2,1748.8,1752.6,391
2022-07-28 15:00:00+00:00,1752.6,1754.1,1749.8,1750.7,487
2022-07-28 15:15:00+00:00,1750.5,1754.5,1749.6,1753.5,266
2022-07-28 15:30:00+00:00,1753.6,1753.9,1751.4,1753.0,191
2022-07-28 15:45:00+00:00,1753.4,1754.0,1750.6,1750.6,82
2022-07-28 16:00:00+00:00,1750.3,1751.2,1749.6,1750.0,94
2022-07-28 16:15:00+00:00,1749.7,1749.8,1748.7,1748.8,58
2022-07-28 16:30:00+00:00,1748.5,1751.7,1748.5,1751.7,64
2022-07-28 16:45:00+00:00,1752.2,1753.0,1751.6,1751.7,58
2022-07-28 17:00:00+00:00,1751.6,1753.1,1751.4,1752.5,115
2022-07-28 17:15:00+00:00,1752.4,1752.4,1749.9,1750.4,398
2022-07-28 17:30:00+00:00,1750.5,1750.7,1749.1,1749.4,106
2022-07-28 17:45:00+00:00,1749.3,1750.5,1748.8,1750.4,68
2022-07-28 18:00:00+00:00,1750.0,1750.3,1749.0,1749.0,53
2022-07-28 18:15:00+00:00,1749.2,1749.5,1749.0,1749.1,14
2022-07-28 18:30:00+00:00,1748.8,1749.4,1748.3,1748.3,108
2022-07-28 18:45:00+00:00,1748.8,1750.8,1748.7,1750.8,22
2022-07-28 19:00:00+00:00,1751.0,1752.0,1750.9,1752.0,59
2022-07-28 19:15:00+00:00,1752.3,1752.8,1751.7,1752.2,28
2022-07-28 19:30:00+00:00,1752.0,1752.5,1751.2,1751.4,45
2022-07-28 19:45:00+00:00,1751.5,1753.1,1751.5,1752.9,109
2022-07-28 20:00:00+00:00,1752.7,1753.3,1752.6,1753.2,20
2022-07-28 20:15:00+00:00,1754.1,1754.5,1754.1,1754.4,10
2022-07-28 20:30:00+00:00,1754.3,1755.0,1754.2,1754.5,27
2022-07-28 20:45:00+00:00,1754.2,1754.5,1753.4,1753.4,48
2022-07-28 22:00:00+00:00,1754.0,1754.3,1753.6,1753.7,13
2022-07-28 22:15:00+00:00,1753.0,1753.1,1752.5,1752.5,4
2022-07-28 22:30:00+00:00,1752.3,1753.1,1752.3,1753.1,9
2022-07-28 22:45:00+00:00,1753.1,1753.1,1753.1,1753.1,2
2022-07-28 23:30:00+00:00,1753.0,1753.2,1753.0,1753.2,5
2022-07-28 23:45:00+00:00,1753.0,1753.0,1753.0,1753.0,2
2022-07-29 00:00:00+00:00,1752.1,1752.1,1752.1,1752.1,4
2022-07-29 00:30:00+00:00,1753.0,1753.0,1753.0,1753.0,2
2022-07-29 00:45:00+00:00,1753.7,1754.0,1753.7,1754.0,3
2022-07-29 01:00:00+00:00,1751.8,1752.7,1751.7,1752.7,8
2022-07-29 01:15:00+00:00,1752.8,1752.8,1752.2,1752.2,10
2022-07-29 01:30:00+00:00,1751.9,1751.9,1751.7,1751.7,10
2022-07-29 02:00:00+00:00,1752.4,1752.4,1752.3,1752.3,15
2022-07-29 02:30:00+00:00,1752.0,1752.1,1752.0,1752.1,2
2022-07-29 03:00:00+00:00,1755.7,1756.0,1755.5,1755.5,26
2022-07-29 03:15:00+00:00,1756.3,1757.1,1756.3,1757.1,4
2022-07-29 03:30:00+00:00,1756.4,1757.7,1756.4,1757.7,5
2022-07-29 03:45:00+00:00,1758.0,1761.0,1758.0,1760.9,31
2022-07-29 04:00:00+00:00,1760.6,1760.6,1760.6,1760.6,1
2022-07-29 04:15:00+00:00,1760.9,1761.1,1760.9,1760.9,17
2022-07-29 04:45:00+00:00,1758.5,1758.5,1758.5,1758.5,1
2022-07-29 05:00:00+00:00,1759.5,1759.5,1758.7,1759.0,6
2022-07-29 05:15:00+00:00,1760.2,1760.6,1759.9,1759.9,50
2022-07-29 05:30:00+00:00,1760.5,1762.7,1760.1,1762.2,13
2022-07-29 05:45:00+00:00,1762.1,1762.3,1761.6,1762.0,47
2022-07-29 06:00:00+00:00,1761.0,1763.6,1761.0,1763.6,10
2022-07-29 06:15:00+00:00,1763.7,1765.7,1763.7,1765.7,8
2022-07-29 06:30:00+00:00,1764.4,1764.4,1763.7,1763.7,19
2022-07-29 06:45:00+00:00,1762.8,1764.6,1762.8,1764.5,19
2022-07-29 07:00:00+00:00,1764.5,1764.7,1763.6,1763.8,31
2022-07-29 07:15:00+00:00,1764.8,1764.8,1762.0,1762.4,89
2022-07-29 07:30:00+00:00,1763.1,1764.4,1762.8,1762.8,117
2022-07-29 07:45:00+00:00,1762.6,1763.4,1762.4,1763.4,9
2022-07-29 08:00:00+00:00,1763.4,1763.4,1759.8,1759.8,161
2022-07-29 08:15:00+00:00,1760.5,1761.9,1760.3,1760.9,89
2022-07-29 08:30:00+00:00,1761.0,1761.0,1760.8,1760.8,3
2022-07-29 09:00:00+00:00,1760.4,1760.5,1760.1,1760.3,6
2022-07-29 09:15:00+00:00,1758.0,1758.4,1757.0,1757.9,9
2022-07-29 09:30:00+00:00,1757.0,1757.2,1755.9,1757.1,22
2022-07-29 09:45:00+00:00,1757.1,1757.1,1755.5,1755.5,16
2022-07-29 10:00:00+00:00,1757.8,1759.3,1757.3,1759.3,150
2022-07-29 10:15:00+00:00,1758.7,1758.7,1757.9,1757.9,8
2022-07-29 10:30:00+00:00,1757.9,1759.4,1757.9,1759.4,4
2022-07-29 10:45:00+00:00,1760.3,1760.3,1759.4,1759.4,2
2022-07-29 11:00:00+00:00,1757.8,1757.8,1757.8,1757.8,1
2022-07-29 11:15:00+00:00,1757.3,1758.6,1757.3,1758.3,11
2022-07-29 11:30:00+00:00,1758.0,1759.5,1758.0,1758.8,7
2022-07-29 11:45:00+00:00,1758.4,1758.7,1758.2,1758.2,4
2022-07-29 12:00:00+00:00,1759.1,1759.1,1754.1,1755.3,262
2022-07-29 12:15:00+00:00,1754.9,1759.7,1754.9,1759.7,17
2022-07-29 12:30:00+00:00,1755.9,1756.4,1753.9,1756.4,26
2022-07-29 12:45:00+00:00,1755.6,1756.2,1754.0,1754.0,19
2022-07-29 13:00:00+00:00,1755.8,1756.2,1754.3,1754.3,12
2022-07-29 13:15:00+00:00,1754.4,1755.4,1752.9,1755.4,17
2022-07-29 13:30:00+00:00,1754.2,1754.5,1753.2,1753.4,32
2022-07-29 13:45:00+00:00,1752.1,1752.1,1751.0,1751.0,8
2022-07-29 14:00:00+00:00,1750.0,1753.9,1750.0,1753.5,52
2022-07-29 14:15:00+00:00,1753.1,1756.6,1753.1,1756.6,8
2022-07-29 14:30:00+00:00,1756.3,1757.2,1756.3,1757.1,11
2022-07-29 14:45:00+00:00,1758.4,1760.8,1758.4,1760.8,15
2022-07-29 15:00:00+00:00,1760.5,1762.9,1760.5,1761.4,15
2022-07-29 15:15:00+00:00,1762.6,1762.9,1761.8,1762.9,10
2022-07-29 15:30:00+00:00,1761.0,1763.7,1760.9,1763.7,9
2022-07-29 15:45:00+00:00,1764.2,1764.9,1763.7,1763.8,6
2022-07-29 16:00:00+00:00,1764.2,1764.5,1762.5,1762.7,20
2022-07-29 16:15:00+00:00,1763.2,1763.2,1761.5,1761.5,4
2022-07-29 16:30:00+00:00,1760.5,1760.5,1760.5,1760.5,1
2022-07-29 16:45:00+00:00,1761.1,1761.6,1761.1,1761.6,4
2022-07-29 17:00:00+00:00,1761.7,1761.7,1760.6,1761.3,19
2022-07-29 17:15:00+00:00,1761.3,1761.4,1761.3,1761.4,2
2022-07-29 17:30:00+00:00,1762.0,1762.8,1762.0,1762.8,4
2022-07-29 17:45:00+00:00,1763.9,1763.9,1763.8,1763.8,4
2022-07-29 18:00:00+00:00,1764.2,1764.2,1764.0,1764.0,2
2022-07-29 18:15:00+00:00,1764.3,1764.3,1763.6,1763.6,3
2022-07-29 18:30:00+00:00,1764.2,1764.2,1764.2,1764.2,5
2022-07-29 18:45:00+00:00,1763.8,1763.8,1762.4,1762.5,10
2022-07-29 19:00:00+00:00,1762.4,1762.6,1762.4,1762.6,3
2022-07-29 19:15:00+00:00,1759.8,1759.9,1759.5,1759.6,11
2022-07-29 19:30:00+00:00,1759.7,1759.8,1759.7,1759.8,2
2022-07-29 19:45:00+00:00,1759.7,1760.8,1759.7,1760.8,7
2022-07-29 20:00:00+00:00,1759.6,1761.8,1759.6,1761.8,5
2022-07-29 20:15:00+00:00,1762.8,1762.8,1762.8,1762.8,1
2022-07-29 20:30:00+00:00,1764.0,1764.0,1764.0,1764.0,1
2022-07-31 22:00:00+00:00,1763.9,1764.4,1763.9,1764.4,11
2022-07-31 22:15:00+00:00,1762.8,1762.8,1762.8,1762.8,1
2022-07-31 23:15:00+00:00,1760.8,1760.8,1760.2,1760.2,14
2022-07-31 23:30:00+00:00,1759.2,1759.5,1759.0,1759.5,36
2022-08-01 01:45:00+00:00,1761.4,1761.4,1761.4,1761.4,2
2022-08-01 02:15:00+00:00,1762.6,1762.6,1762.0,1762.0,2
2022-08-01 04:45:00+00:00,1757.4,1757.4,1757.4,1757.4,1
2022-08-01 05:45:00+00:00,1756.1,1756.1,1756.1,1756.1,3
2022-08-01 06:00:00+00:00,1756.7,1756.9,1756.7,1756.9,5
2022-08-01 06:15:00+00:00,1759.4,1759.4,1759.4,1759.4,4
2022-08-01 06:30:00+00:00,1760.0,1760.1,1759.7,1759.7,8
2022-08-01 06:45:00+00:00,1761.7,1761.7,1761.1,1761.1,2
2022-08-01 07:15:00+00:00,1764.4,1764.4,1764.4,1764.4,2
2022-08-01 07:30:00+00:00,1763.3,1763.3,1762.1,1762.1,3
2022-08-01 07:45:00+00:00,1761.6,1761.6,1761.6,1761.6,1
2022-08-01 08:45:00+00:00,1763.5,1763.9,1762.7,1762.7,6
2022-08-01 09:00:00+00:00,1762.5,1762.7,1762.5,1762.7,2
2022-08-01 09:15:00+00:00,1763.3,1763.3,1763.3,1763.3,1
2022-08-01 09:30:00+00:00,1762.9,1763.4,1762.9,1763.4,3
2022-08-01 10:00:00+00:00,1771.0,1771.3,1771.0,1771.3,12
2022-08-01 10:15:00+00:00,1771.5,1771.6,1771.5,1771.6,2
2022-08-01 10:30:00+00:00,1771.3,1771.3,1771.3,1771.3,1
2022-08-01 11:00:00+00:00,1769.8,1769.8,1769.8,1769.8,1
2022-08-01 11:15:00+00:00,1770.3,1770.3,1770.3,1770.3,1
2022-08-01 12:15:00+00:00,1772.0,1772.5,1770.0,1770.2,27
2022-08-01 12:45:00+00:00,1767.0,1767.0,1767.0,1767.0,10
2022-08-01 13:00:00+00:00,1767.4,1770.1,1767.3,1770.0,25
2022-08-01 13:15:00+00:00,1770.4,1770.9,1770.4,1770.9,2
2022-08-01 13:30:00+00:00,1767.2,1769.1,1766.3,1768.4,9
2022-08-01 13:45:00+00:00,1770.2,1771.1,1770.2,1771.1,2
2022-08-01 14:00:00+00:00,1771.4,1771.4,1767.0,1770.3,35
2022-08-01 14:15:00+00:00,1770.2,1770.2,1765.3,1765.3,6
2022-08-01 14:30:00+00:00,1765.6,1765.6,1765.4,1765.4,26
2022-08-01 14:45:00+00:00,1768.4,1768.4,1768.2,1768.2,3
2022-08-01 15:00:00+00:00,1763.5,1763.5,1763.2,1763.2,5
2022-08-01 15:30:00+00:00,1767.0,1767.0,1767.0,1767.0,2
2022-08-01 15:45:00+00:00,1766.9,1766.9,1766.9,1766.9,1
2022-08-01 16:00:00+00:00,1767.3,1767.3,1766.5,1766.5,12
2022-08-01 16:15:00+00:00,1766.4,1766.4,1766.4,1766.4,1
2022-08-01 16:45:00+00:00,1770.6,1771.1,1770.6,1771.1,4
2022-08-01 17:00:00+00:00,1768.9,1768.9,1768.9,1768.9,2
2022-08-01 17:15:00+00:00,1769.4,1769.4,1768.4,1768.5,13
2022-08-01 17:45:00+00:00,1767.7,1767.7,1767.7,1767.7,1
2022-08-01 18:00:00+00:00,1766.7,1766.7,1766.7,1766.7,3
2022-08-01 18:15:00+00:00,1767.1,1767.1,1765.9,1765.9,2
2022-08-01 18:30:00+00:00,1766.9,1766.9,1765.2,1765.2,8
2022-08-01 19:00:00+00:00,1767.5,1767.5,1767.5,1767.5,1
2022-08-01 19:15:00+00:00,1768.7,1768.7,1768.7,1768.7,1
2022-08-01 19:45:00+00:00,1769.0,1769.5,1768.8,1769.5,12
2022-08-01 20:00:00+00:00,1769.4,1769.7,1769.4,1769.7,2
2022-08-01 20:15:00+00:00,1769.7,1769.7,1769.7,1769.7,1
2022-08-02 00:15:00+00:00,1772.1,1772.1,1772.1,1772.1,1
2022-08-02 00:30:00+00:00,1776.3,1776.3,1776.3,1776.3,2
2022-08-02 01:15:00+00:00,1775.5,1775.5,1775.5,1775.5,1
2022-08-02 01:30:00+00:00,1775.9,1775.9,1775.9,1775.9,1
2022-08-02 01:45:00+00:00,1775.3,1775.3,1775.3,1775.3,1
2022-08-02 03:15:00+00:00,1771.7,1771.7,1771.7,1771.7,2
2022-08-02 04:30:00+00:00,1771.2,1771.2,1770.9,1771.2,7
2022-08-02 04:45:00+00:00,1770.9,1770.9,1770.8,1770.8,2
2022-08-02 05:00:00+00:00,1770.3,1770.3,1770.3,1770.3,12
2022-08-02 05:30:00+00:00,1771.8,1771.8,1770.1,1770.1,2
2022-08-02 06:00:00+00:00,1770.3,1770.3,1770.3,1770.3,2
2022-08-02 06:15:00+00:00,1771.3,1771.9,1771.3,1771.9,3
2022-08-02 07:15:00+00:00,1769.8,1769.9,1769.8,1769.9,2
2022-08-02 07:30:00+00:00,1770.3,1770.3,1767.0,1767.0,7
2022-08-02 08:30:00+00:00,1769.3,1769.3,1769.3,1769.3,2
2022-08-02 08:45:00+00:00,1770.6,1770.7,1770.6,1770.7,3
2022-08-02 09:00:00+00:00,1771.1,1771.7,1771.1,1771.6,5
2022-08-02 11:30:00+00:00,1777.5,1777.5,1777.4,1777.4,6
2022-08-02 12:15:00+00:00,1779.3,1784.0,1779.3,1782.9,7
2022-08-02 12:30:00+00:00,1786.6,1786.6,1784.5,1784.5,15
2022-08-02 12:45:00+00:00,1784.0,1784.1,1783.3,1784.1,26
2022-08-02 13:00:00+00:00,1782.0,1784.2,1781.7,1782.5,47
2022-08-02 13:15:00+00:00,1777.4,1777.4,1774.3,1777.1,71
2022-08-02 13:30:00+00:00,1780.4,1780.4,1778.9,1779.8,5
2022-08-02 13:45:00+00:00,1772.3,1777.4,1772.3,1777.4,97
2022-08-02 14:00:00+00:00,1779.6,1779.6,1779.1,1779.1,2
2022-08-02 14:15:00+00:00,1782.1,1782.1,1782.1,1782.1,6
2022-08-02 14:30:00+00:00,1781.8,1781.8,1777.3,1777.3,2
2022-08-02 14:45:00+00:00,1777.7,1777.7,1777.0,1777.0,7
2022-08-02 15:30:00+00:00,1778.9,1780.2,1778.7,1779.1,13
2022-08-02 15:45:00+00:00,1777.6,1777.6,1777.6,1777.6,1
2022-08-02 16:15:00+00:00,1773.1,1774.9,1773.1,1774.8,26
2022-08-02 16:45:00+00:00,1774.0,1774.0,1774.0,1774.0,1
2022-08-02 17:00:00+00:00,1774.3,1774.4,1774.3,1774.4,10
2022-08-02 17:15:00+00:00,1771.4,1771.4,1771.2,1771.2,2
2022-08-02 17:30:00+00:00,1770.0,1770.0,1769.9,1769.9,2
2022-08-02 17:45:00+00:00,1769.0,1769.6,1769.0,1769.6,4
2022-08-02 18:00:00+00:00,1767.2,1767.2,1765.2,1765.2,6
2022-08-02 18:15:00+00:00,1764.3,1765.0,1764.2,1765.0,6
2022-08-02 18:30:00+00:00,1765.3,1765.3,1765.3,1765.3,2
2022-08-02 19:15:00+00:00,1762.2,1762.2,1762.2,1762.2,1
2022-08-02 19:45:00+00:00,1760.1,1760.3,1760.1,1760.3,3
2022-08-02 20:00:00+00:00,1760.0,1760.0,1760.0,1760.0,2
2022-08-02 20:15:00+00:00,1759.6,1759.6,1759.6,1759.6,1
2022-08-02 20:45:00+00:00,1760.1,1760.1,1759.4,1759.4,7
2022-08-02 22:15:00+00:00,1756.7,1756.7,1755.9,1755.9,2
2022-08-02 22:30:00+00:00,1756.3,1756.3,1756.3,1756.3,1
2022-08-02 23:30:00+00:00,1756.4,1756.4,1756.4,1756.4,2
2022-08-02 23:45:00+00:00,1754.0,1754.4,1753.3,1754.4,3
2022-08-03 00:30:00+00:00,1755.6,1755.6,1755.6,1755.6,1
2022-08-03 02:15:00+00:00,1763.2,1763.5,1763.2,1763.5,2
2022-08-03 02:30:00+00:00,1761.8,1761.8,1761.8,1761.8,2
2022-08-03 02:45:00+00:00,1761.7,1761.7,1761.7,1761.7,2
2022-08-03 04:15:00+00:00,1767.2,1767.2,1767.2,1767.2,1
2022-08-03 04:30:00+00:00,1766.6,1766.6,1766.6,1766.6,2
2022-08-03 05:00:00+00:00,1765.6,1765.6,1765.6,1765.6,1
2022-08-03 05:45:00+00:00,1767.3,1767.7,1767.3,1767.5,5
2022-08-03 07:30:00+00:00,1764.0,1764.0,1764.0,1764.0,2
2022-08-03 07:45:00+00:00,1763.9,1763.9,1763.9,1763.9,1
2022-08-03 08:15:00+00:00,1764.8,1764.9,1764.8,1764.9,4
2022-08-03 08:30:00+00:00,1763.8,1763.8,1762.3,1762.3,3
2022-08-03 10:00:00+00:00,1763.5,1763.5,1763.5,1763.5,5
2022-08-03 10:30:00+00:00,1759.8,1759.8,1759.8,1759.8,1
2022-08-03 11:00:00+00:00,1762.2,1762.3,1762.2,1762.3,2
2022-08-03 11:45:00+00:00,1762.6,1762.6,1762.6,1762.6,4
2022-08-03 12:00:00+00:00,1763.0,1763.0,1762.6,1762.6,3
2022-08-03 12:15:00+00:00,1763.4,1766.9,1763.4,1766.9,24
2022-08-03 12:30:00+00:00,1767.2,1769.5,1767.2,1769.5,33
2022-08-03 12:45:00+00:00,1769.5,1769.5,1768.8,1768.8,8
2022-08-03 13:00:00+00:00,1770.5,1770.5,1770.5,1770.5,10
2022-08-03 13:15:00+00:00,1766.6,1766.6,1766.0,1766.0,3
2022-08-03 13:30:00+00:00,1765.5,1765.5,1765.2,1765.2,5
2022-08-03 13:45:00+00:00,1764.8,1764.8,1764.8,1764.8,2
2022-08-03 14:00:00+00:00,1761.2,1761.2,1759.0,1761.1,25
2022-08-03 14:15:00+00:00,1754.0,1754.7,1753.0,1754.2,15
2022-08-03 14:30:00+00:00,1754.2,1754.2,1754.2,1754.2,1
2022-08-03 14:45:00+00:00,1754.5,1755.5,1753.8,1754.9,8
2022-08-03 15:00:00+00:00,1754.7,1755.0,1754.3,1755.0,3
2022-08-03 15:15:00+00:00,1755.8,1755.8,1755.8,1755.8,4
2022-08-03 15:30:00+00:00,1755.3,1755.3,1755.3,1755.3,1
2022-08-03 16:00:00+00:00,1757.0,1757.2,1757.0,1757.2,10
2022-08-03 17:15:00+00:00,1757.0,1758.2,1757.0,1758.2,4
2022-08-03 17:30:00+00:00,1758.7,1758.7,1758.7,1758.7,2
2022-08-03 17:45:00+00:00,1760.1,1760.2,1760.1,1760.2,3
2022-08-03 19:00:00+00:00,1762.5,1762.5,1762.5,1762.5,2
2022-08-03 19:30:00+00:00,1763.1,1764.0,1763.1,1764.0,5
2022-08-03 19:45:00+00:00,1764.0,1764.4,1764.0,1764.4,3
2022-08-04 04:30:00+00:00,1769.4,1769.4,1768.6,1768.6,5
2022-08-04 05:30:00+00:00,1770.8,1770.8,1770.8,1770.8,2
2022-08-04 06:15:00+00:00,1767.8,1767.9,1767.7,1767.9,6
2022-08-04 06:30:00+00:00,1768.4,1768.4,1768.4,1768.4,1
2022-08-04 08:45:00+00:00,1774.4,1774.4,1774.4,1774.4,1
2022-08-04 09:00:00+00:00,1776.5,1776.5,1776.5,1776.5,1
2022-08-04 09:15:00+00:00,1775.5,1775.5,1775.5,1775.5,1
2022-08-04 10:00:00+00:00,1777.0,1777.0,1777.0,1777.0,1
2022-08-04 10:45:00+00:00,1779.5,1779.8,1779.5,1779.8,2
2022-08-04 11:00:00+00:00,1779.9,1781.1,1779.9,1779.9,7
2022-08-04 11:15:00+00:00,1778.9,1779.3,1778.9,1779.3,2
2022-08-04 11:30:00+00:00,1780.3,1781.4,1780.3,1781.4,4
2022-08-04 11:45:00+00:00,1784.2,1784.2,1784.2,1784.2,1
2022-08-04 12:00:00+00:00,1786.8,1786.8,1785.1,1786.0,67
2022-08-04 12:15:00+00:00,1785.8,1785.9,1784.3,1784.3,5
2022-08-04 12:30:00+00:00,1781.1,1782.2,1781.0,1781.0,4
2022-08-04 13:00:00+00:00,1776.9,1776.9,1776.9,1776.9,1
2022-08-04 13:15:00+00:00,1775.2,1775.2,1774.5,1774.5,12
2022-08-04 13:30:00+00:00,1774.5,1774.5,1773.5,1773.5,2
